timestamp,latitude,longitude,altitude,speed
1728207057.400000,46.8060314,7.1533752,675.632,0.764
1728207057.500000,46.8060329,7.1533768,675.632,0.746
1728207057.600000,46.8060339,7.153379,675.632,0.719
1728207057.700000,46.8060353,7.1533778,675.632,0.732
1728207057.800000,46.8060364,7.1533761,675.632,0.745
1728207057.900000,46.8060376,7.1533755,675.632,0.745
1728207058.000000,46.8060389,7.1533754,675.632,0.74
1728207058.100000,46.80604,7.1533738,674.382,0.74
1728207058.200000,46.8060414,7.1533726,674.382,0.751
1728207058.300000,46.8060433,7.153371,674.382,0.781
1728207058.400000,46.8060438,7.1533703,674.382,0.76
1728207058.500000,46.8060442,7.1533704,674.382,0.735
1728207058.600000,46.806045,7.1533697,674.382,0.731
1728207058.700000,46.8060457,7.1533669,674.382,0.737
1728207058.800000,46.8060454,7.1533652,674.382,0.702
1728207058.900000,46.8060458,7.1533647,674.382,0.679
1728207059.000000,46.8060457,7.153365,674.382,0.639
1728207059.100000,46.8060462,7.1533649,673.311,0.623
1728207059.200000,46.8060471,7.1533646,673.311,0.621
1728207059.300000,46.8060484,7.1533623,673.311,0.641
1728207059.400000,46.8060493,7.1533622,673.311,0.637
1728207059.500000,46.8060508,7.1533607,673.311,0.667
1728207059.600000,46.8060527,7.1533597,673.311,0.709
1728207059.700000,46.8060534,7.1533583,673.311,0.714
1728207059.800000,46.8060529,7.1533602,673.311,0.663
1728207059.900000,46.8060526,7.1533611,673.311,0.624
1728207060.000000,46.8060524,7.1533625,673.311,0.589
1728207060.100000,46.806052,7.1533636,672.44,0.544
1728207060.200000,46.8060508,7.1533638,672.44,0.474
1728207060.300000,46.8060501,7.1533636,672.44,0.426
1728207060.400000,46.8060498,7.1533645,672.44,0.395
1728207060.500000,46.8060517,7.153363,672.44,0.446
1728207060.600000,46.806053,7.1533625,672.44,0.482
1728207060.700000,46.8060532,7.1533615,672.44,0.46
1728207060.800000,46.806052,7.153362,672.44,0.396
1728207060.900000,46.8060527,7.1533605,672.44,0.405
1728207061.000000,46.806053,7.1533594,672.44,0.401
1728207061.100000,46.8060526,7.1533588,671.384,0.371
1728207061.200000,46.8060532,7.1533574,671.384,0.382
1728207061.300000,46.8060542,7.1533552,671.384,0.404
1728207061.400000,46.8060555,7.1533535,671.384,0.443
1728207061.500000,46.8060551,7.1533528,671.384,0.432
1728207061.600000,46.8060547,7.153352,671.384,0.419
1728207061.700000,46.8060555,7.1533502,671.384,0.451
1728207061.800000,46.8060557,7.1533491,671.384,0.457
1728207061.900000,46.8060566,7.1533478,671.384,0.472
1728207062.000000,46.8060573,7.1533467,671.384,0.484
1728207062.100000,46.8060581,7.1533451,670.447,0.499
1728207062.200000,46.8060587,7.1533439,670.447,0.503
1728207062.300000,46.8060603,7.1533418,670.447,0.551
1728207062.400000,46.8060608,7.1533406,670.447,0.548
1728207062.500000,46.8060603,7.1533403,670.447,0.504
1728207062.600000,46.8060615,7.1533395,670.447,0.516
1728207062.700000,46.8060627,7.153338,670.447,0.543
1728207062.800000,46.8060634,7.1533363,670.447,0.561
1728207062.900000,46.8060633,7.1533363,670.447,0.541
1728207063.000000,46.8060642,7.1533357,670.447,0.561
1728207063.100000,46.8060659,7.1533346,669.631,0.615
1728207063.200000,46.8060654,7.1533352,669.631,0.571
1728207063.300000,46.8060653,7.1533348,669.631,0.555
1728207063.400000,46.8060651,7.1533348,669.631,0.534
1728207063.500000,46.8060647,7.153334,669.631,0.514
1728207063.600000,46.8060647,7.1533328,669.631,0.516
1728207063.700000,46.8060647,7.1533317,669.631,0.516
1728207063.800000,46.8060646,7.1533305,669.631,0.521
1728207063.900000,46.8060647,7.1533293,669.631,0.528
1728207064.000000,46.8060643,7.1533281,669.631,0.521
1728207064.100000,46.8060638,7.153327,669.217,0.514
1728207064.200000,46.8060638,7.1533267,669.217,0.503
1728207064.300000,46.8060643,7.1533268,669.217,0.498
1728207064.400000,46.8060646,7.1533262,669.217,0.51
1728207064.500000,46.8060651,7.1533254,669.217,0.526
1728207064.600000,46.8060655,7.1533242,669.217,0.547
1728207064.700000,46.8060658,7.153323,669.217,0.558
1728207064.800000,46.8060661,7.1533223,669.217,0.566
1728207064.900000,46.8060673,7.1533226,669.217,0.576
1728207065.000000,46.8060679,7.1533222,669.217,0.586
1728207065.100000,46.8060686,7.1533212,668.775,0.598
1728207065.200000,46.8060692,7.1533201,668.775,0.609
1728207065.300000,46.8060694,7.1533193,668.775,0.61
1728207065.400000,46.8060692,7.1533193,668.775,0.591
1728207065.500000,46.8060687,7.1533192,668.775,0.569
1728207065.600000,46.8060678,7.1533182,668.775,0.548
1728207065.700000,46.8060672,7.1533175,668.775,0.521
1728207065.800000,46.8060663,7.1533171,668.775,0.492
1728207065.900000,46.8060658,7.1533163,668.775,0.475
1728207066.000000,46.806066,7.1533159,668.775,0.463
1728207066.100000,46.8060654,7.1533161,668.278,0.435
1728207066.200000,46.8060645,7.153317,668.278,0.389
1728207066.300000,46.8060637,7.1533174,668.278,0.357
1728207066.400000,46.8060631,7.1533175,668.278,0.336
1728207066.500000,46.8060629,7.1533174,668.278,0.325
1728207066.600000,46.8060629,7.1533145,668.278,0.334
1728207066.700000,46.8060619,7.1533138,668.278,0.313
1728207066.800000,46.8060612,7.1533133,668.278,0.3
1728207066.900000,46.8060605,7.1533131,668.278,0.282
1728207067.000000,46.80606,7.1533119,668.278,0.293
1728207067.100000,46.8060601,7.1533098,667.856,0.327
1728207067.200000,46.8060594,7.1533077,667.856,0.343
1728207067.300000,46.8060583,7.1533076,667.856,0.32
1728207067.400000,46.8060578,7.1533071,667.856,0.309
1728207067.500000,46.8060575,7.153306,667.856,0.324
1728207067.600000,46.8060578,7.1533053,667.856,0.332
1728207067.700000,46.806056,7.1533037,667.856,0.348
1728207067.800000,46.8060581,7.1533017,667.856,0.41
1728207067.900000,46.8060577,7.1533007,667.856,0.418
1728207068.000000,46.8060567,7.1533012,667.856,0.379
1728207068.100000,46.806055,7.1533013,667.473,0.356
1728207068.200000,46.8060534,7.1533014,667.473,0.334
1728207068.300000,46.8060528,7.153303,667.473,0.275
1728207068.400000,46.8060543,7.1533014,667.473,0.312
1728207068.500000,46.8060562,7.153298,667.473,0.389
1728207068.600000,46.8060588,7.1532959,667.473,0.409
1728207068.700000,46.8060586,7.153295,667.473,0.404
1728207068.800000,46.8060584,7.1532947,667.473,0.382
1728207068.900000,46.8060584,7.1532942,667.473,0.37
1728207069.000000,46.8060586,7.1532931,667.473,0.379
1728207069.100000,46.8060584,7.1532914,666.911,0.389
1728207069.200000,46.8060583,7.1532898,666.911,0.396
1728207069.300000,46.8060595,7.1532889,666.911,0.399
1728207069.400000,46.8060608,7.1532885,666.911,0.39
1728207069.500000,46.8060614,7.153289,666.911,0.363
1728207069.600000,46.8060601,7.153292,666.911,0.282
1728207069.700000,46.8060606,7.1532925,666.911,0.288
1728207069.800000,46.8060625,7.1532914,666.911,0.357
1728207069.900000,46.8060632,7.1532907,666.911,0.367
1728207070.000000,46.8060627,7.1532912,666.911,0.33
1728207070.100000,46.8060629,7.1532913,666.602,0.328
1728207070.200000,46.8060631,7.1532913,666.602,0.327
1728207070.300000,46.8060633,7.1532907,666.602,0.343
1728207070.400000,46.8060636,7.1532897,666.602,0.366
1728207070.500000,46.8060635,7.1532889,666.602,0.372
1728207070.600000,46.8060645,7.1532892,666.602,0.389
1728207070.700000,46.8060652,7.1532907,666.602,0.4
1728207070.800000,46.8060647,7.1532901,666.602,0.382
1728207070.900000,46.8060643,7.1532897,666.602,0.366
1728207071.000000,46.8060642,7.1532896,666.602,0.355
1728207071.100000,46.8060645,7.1532896,666.258,0.359
1728207071.200000,46.8060647,7.1532891,666.258,0.367
1728207071.300000,46.8060646,7.1532882,666.258,0.371
1728207071.400000,46.8060643,7.1532879,666.258,0.372
1728207071.500000,46.8060644,7.1532874,666.258,0.362
1728207071.600000,46.806065,7.1532858,666.258,0.374
1728207071.700000,46.8060657,7.1532839,666.258,0.391
1728207071.800000,46.8060655,7.1532845,666.258,0.387
1728207071.900000,46.8060657,7.1532834,666.258,0.398
1728207072.000000,46.8060649,7.1532833,666.258,0.387
1728207072.100000,46.8060647,7.153283,665.766,0.379
1728207072.200000,46.8060643,7.1532834,665.766,0.361
1728207072.300000,46.8060637,7.1532839,665.766,0.349
