timestamp,latitude,longitude,altitude,speed
1728201799.600000,46.902492,7.11106,,2.533
1728201799.700000,46.9024908,7.1110611,,2.448
1728201799.800000,46.9024866,7.1110638,,2.745
1728201799.900000,46.9024843,7.1110662,,2.84
1728201800.000000,46.902486,7.1110682,541.512,2.61
1728201800.100000,46.9024832,7.1110707,,2.809
1728201800.200000,46.9024826,7.1110741,,2.786
1728201800.300000,46.9024808,7.1110754,,2.694
1728201800.400000,46.9024792,7.1110757,,2.625
1728201800.500000,46.9024764,7.1110757,,2.703
1728201800.600000,46.9024751,7.1110755,,2.615
1728201800.700000,46.9024748,7.1110734,,2.325
1728201800.800000,46.9024708,7.1110736,,2.57
1728201800.900000,46.9024719,7.111074,,2.318
1728201801.000000,46.9024691,7.1110751,542.593,2.363
1728201801.100000,46.9024678,7.1110748,,2.232
1728201801.200000,46.9024654,7.1110743,,2.29
1728201801.300000,46.9024627,7.1110755,,2.372
1728201801.400000,46.9024606,7.1110761,,2.298
1728201801.500000,46.9024578,7.1110774,,2.376
1728201801.600000,46.9024564,7.1110791,,2.351
1728201801.700000,46.9024562,7.1110806,,2.234
1728201801.800000,46.9024551,7.1110822,,2.226
1728201801.900000,46.9024548,7.1110833,,2.211
1728201802.000000,46.902452,7.1110851,543.94,2.433
1728201802.100000,46.9024511,7.1110866,,2.366
1728201802.200000,46.9024498,7.1110893,,2.442
1728201802.300000,46.9024466,7.1110913,,2.538
1728201802.400000,46.9024469,7.1110926,,2.373
1728201802.500000,46.9024452,7.1110937,,2.378
1728201802.600000,46.9024448,7.1110953,,2.398
1728201802.700000,46.9024411,7.1110955,,2.494
1728201802.800000,46.9024391,7.1110976,,2.494
1728201802.900000,46.9024367,7.1110997,,2.577
1728201803.000000,46.9024329,7.1110981,544.97,2.602
1728201803.100000,46.9024309,7.1110984,,2.567
1728201803.200000,46.9024276,7.1111006,,2.728
1728201803.300000,46.9024264,7.1111018,,2.733
1728201803.400000,46.9024264,7.1111005,,2.593
1728201803.500000,46.9024221,7.1111024,,2.792
1728201803.600000,46.9024201,7.111105,,2.765
1728201803.700000,46.9024171,7.1111078,,2.764
1728201803.800000,46.9024146,7.11111,,2.747
1728201803.900000,46.9024144,7.1111124,,2.682
1728201804.000000,46.9024115,7.1111131,545.559,2.71
1728201804.100000,46.902408,7.1111128,,2.656
1728201804.200000,46.9024048,7.1111157,,2.731
1728201804.300000,46.9024025,7.1111172,,2.675
1728201804.400000,46.902399,7.1111168,,2.603
1728201804.500000,46.9023986,7.1111165,,2.396
1728201804.600000,46.9023938,7.1111176,,2.562
1728201804.700000,46.9023895,7.1111198,,2.72
1728201804.800000,46.9023876,7.1111207,,2.575
1728201804.900000,46.9023833,7.1111214,,2.709
1728201805.000000,46.9023793,7.1111231,545.972,2.845
1728201805.100000,46.9023778,7.1111231,,2.658
1728201805.200000,46.9023729,7.1111226,,2.683
1728201805.300000,46.9023686,7.1111239,,2.768
1728201805.400000,46.9023657,7.111124,,2.789
1728201805.500000,46.9023641,7.1111242,,2.68
1728201805.600000,46.9023599,7.1111259,,2.773
1728201805.700000,46.9023565,7.1111271,,2.825
1728201805.800000,46.9023554,7.1111274,,2.665
1728201805.900000,46.9023513,7.1111294,,2.735
1728201806.000000,46.9023477,7.1111336,547.497,2.865
1728201806.100000,46.9023428,7.1111376,,3.047
1728201806.200000,46.9023419,7.1111391,,2.983
1728201806.300000,46.902338,7.1111403,,3.098
1728201806.400000,46.902335,7.111141,,2.991
1728201806.500000,46.9023323,7.1111422,,2.896
1728201806.600000,46.9023277,7.1111422,,2.837
1728201806.700000,46.9023221,7.1111429,,2.978
1728201806.800000,46.9023191,7.1111421,,2.862
1728201806.900000,46.9023155,7.1111429,,2.781
1728201807.000000,46.9023096,7.1111438,548.814,2.987
1728201807.100000,46.9023058,7.111145,,3.007
1728201807.200000,46.9023018,7.1111451,,2.903
1728201807.300000,46.902297,7.1111465,,2.975
1728201807.400000,46.9022931,7.1111473,,3.107
1728201807.500000,46.9022913,7.1111495,,3.11
1728201807.600000,46.9022889,7.11115,,3.073
1728201807.700000,46.9022843,7.1111547,,3.345
1728201807.800000,46.9022872,7.1111525,,2.86
1728201807.900000,46.9022856,7.1111542,,2.941
1728201808.000000,46.9022828,7.111155,549.949,2.97
1728201808.100000,46.9022814,7.1111557,,2.995
1728201808.200000,46.9022804,7.1111567,,2.987
1728201808.300000,46.9022788,7.111158,,2.997
1728201808.400000,46.9022765,7.1111594,,3.057
1728201808.500000,46.9022746,7.1111603,,3.017
1728201808.600000,46.9022749,7.1111607,,2.8
1728201808.700000,46.9022731,7.1111605,,2.733
1728201808.800000,46.9022711,7.111162,,2.783
1728201808.900000,46.9022685,7.1111624,,2.708
1728201809.000000,46.9022651,7.1111638,550.669,2.766
1728201809.100000,46.902262,7.1111654,,2.816
1728201809.200000,46.9022573,7.1111667,,2.873
1728201809.300000,46.9022563,7.1111687,,2.87
1728201809.400000,46.9022549,7.11117,,2.936
1728201809.500000,46.902253,7.1111712,,3.039
1728201809.600000,46.9022522,7.1111714,,2.846
1728201809.700000,46.9022496,7.1111727,,2.881
1728201809.800000,46.9022458,7.1111746,,2.991
1728201809.900000,46.9022433,7.1111744,,2.828
1728201810.000000,46.9022389,7.1111756,551.816,2.908
1728201810.100000,46.9022379,7.111174,,2.764
1728201810.200000,46.902237,7.1111727,,2.621
1728201810.300000,46.902233,7.1111737,,2.663
1728201810.400000,46.9022312,7.1111772,,2.681
1728201810.500000,46.9022294,7.1111782,,2.717
1728201810.600000,46.9022269,7.1111787,,2.752
1728201810.700000,46.9022257,7.1111796,,2.688
1728201810.800000,46.902222,7.1111813,,2.787
1728201810.900000,46.9022158,7.1111832,,3.03
1728201811.000000,46.9022145,7.1111837,552.57,2.939
1728201811.100000,46.9022146,7.1111858,,2.873
1728201811.200000,46.9022133,7.1111868,,2.806
1728201811.300000,46.9022119,7.1111878,,2.835
1728201811.400000,46.9022121,7.1111894,,2.811
1728201811.500000,46.9022104,7.1111906,,2.763
1728201811.600000,46.9022066,7.1111908,,2.751
1728201811.700000,46.9022046,7.111191,,2.719
1728201811.800000,46.902201,7.1111932,,2.913
1728201811.900000,46.9021957,7.1111954,,3.208
1728201812.000000,46.9021905,7.1111957,553.198,3.359
1728201812.100000,46.9021882,7.1111943,,3.293
1728201812.200000,46.9021844,7.1111962,,3.241
1728201812.300000,46.9021795,7.1111972,,3.246
1728201812.400000,46.9021749,7.1111973,,3.282
1728201812.500000,46.9021743,7.111199,,3.16
1728201812.600000,46.902173,7.1111995,,3.103
1728201812.700000,46.902169,7.1112003,,3.241
1728201812.800000,46.9021707,7.1112022,,2.995
1728201812.900000,46.9021694,7.1112039,,3.073
1728201813.000000,46.9021642,7.1112057,553.277,3.378
1728201813.100000,46.9021669,7.111206,,3.117
1728201813.200000,46.9021624,7.1112062,,3.269
1728201813.300000,46.9021643,7.1112076,,3.013
1728201813.400000,46.9021623,7.1112082,,3.039
1728201813.500000,46.9021598,7.1112084,,3.108
1728201813.600000,46.9021563,7.1112096,,3.074
1728201813.700000,46.9021532,7.1112113,,3.013
1728201813.800000,46.9021478,7.1112135,,3.049
1728201813.900000,46.9021472,7.1112177,,3.061
1728201814.000000,46.9021426,7.11122,554.114,3.209
1728201814.100000,46.9021395,7.1112221,,3.253
1728201814.200000,46.902137,7.1112247,,3.353
1728201814.300000,46.9021348,7.1112272,,3.36
1728201814.400000,46.902133,7.1112297,,3.393
1728201814.500000,46.9021301,7.1112303,,3.382
1728201814.600000,46.9021296,7.1112339,,3.419
1728201814.700000,46.9021269,7.111234,,3.403
1728201814.800000,46.9021256,7.1112347,,3.294
1728201814.900000,46.9021231,7.1112364,,3.391
1728201815.000000,46.9021209,7.1112378,554.764,3.473
1728201815.100000,46.9021231,7.1112392,,3.259
1728201815.200000,46.9021227,7.1112399,,3.235
1728201815.300000,46.9021216,7.1112433,,3.469
1728201815.400000,46.9021209,7.1112448,,3.477
1728201815.500000,46.9021212,7.1112444,,3.416
1728201815.600000,46.9021231,7.1112444,,3.298
1728201815.700000,46.9021242,7.1112451,,3.211
1728201815.800000,46.9021241,7.1112455,,3.057
1728201815.900000,46.9021228,7.1112447,,2.962
1728201816.000000,46.9021226,7.1112459,553.934,2.939
1728201816.100000,46.9021212,7.1112461,,2.936
1728201816.200000,46.9021212,7.1112461,,2.803
1728201816.300000,46.9021198,7.1112467,,2.815
1728201816.400000,46.9021184,7.1112478,,2.814
1728201816.500000,46.9021176,7.1112472,,2.719
1728201816.600000,46.9021146,7.1112487,,2.962
1728201816.700000,46.9021125,7.1112492,,3.014
1728201816.800000,46.9021049,7.1112509,,3.249
1728201816.900000,46.9021076,7.1112521,,2.896
1728201817.000000,46.9021056,7.1112519,552.36,2.88
1728201817.100000,46.9021028,7.1112531,,2.961
1728201817.200000,46.9021003,7.1112522,,2.864
1728201817.300000,46.9020985,7.1112532,,2.801
1728201817.400000,46.9020948,7.1112565,,2.934
1728201817.500000,46.902092,7.1112581,,2.903
1728201817.600000,46.902091,7.1112585,,2.81
1728201817.700000,46.9020898,7.1112581,,2.793
1728201817.800000,46.9020906,7.1112597,,2.829
1728201817.900000,46.9020923,7.1112598,,2.637
1728201818.000000,46.9020873,7.1112593,552.374,2.823
1728201818.100000,46.9020872,7.1112615,,2.737
1728201818.200000,46.9020892,7.1112626,,2.666
1728201818.300000,46.9020871,7.1112631,,2.611
1728201818.400000,46.9020824,7.1112642,,2.859
1728201818.500000,46.9020828,7.1112665,,2.756
1728201818.600000,46.9020838,7.1112675,,2.551
1728201818.700000,46.9020808,7.111268,,2.583
1728201818.800000,46.9020775,7.1112697,,2.649
1728201818.900000,46.9020766,7.1112705,,2.574
1728201819.000000,46.9020762,7.1112704,551.75,2.633
1728201819.100000,46.9020761,7.1112704,,2.627
1728201819.200000,46.9020782,7.1112707,,2.444
1728201819.300000,46.9020793,7.1112704,,2.313
1728201819.400000,46.9020763,7.1112698,,2.541
1728201819.500000,46.9020775,7.1112697,,2.372
1728201819.600000,46.9020773,7.1112694,,2.372
1728201819.700000,46.9020781,7.1112692,,2.379
1728201819.800000,46.9020776,7.1112706,,2.384
1728201819.900000,46.9020761,7.1112699,,2.244
1728201820.000000,46.9020748,7.1112711,550.392,2.229
1728201820.100000,46.9020729,7.1112728,,2.295
1728201820.200000,46.9020709,7.1112743,,2.316
1728201820.300000,46.9020694,7.1112753,,2.298
1728201820.400000,46.9020668,7.1112775,,2.508
1728201820.500000,46.9020645,7.1112792,,2.612
1728201820.600000,46.9020653,7.1112792,,2.327
1728201820.700000,46.9020638,7.1112784,,2.283
1728201820.800000,46.902062,7.1112796,,2.31
1728201820.900000,46.90206,7.1112787,,2.241
1728201821.000000,46.9020587,7.1112789,548.582,2.212
1728201821.100000,46.9020578,7.1112773,,2.163
1728201821.200000,46.9020563,7.111275,,2.121
1728201821.300000,46.9020568,7.1112752,,2.013
1728201821.400000,46.9020559,7.1112722,,1.973
1728201821.500000,46.9020547,7.111273,,2.055
1728201821.600000,46.902054,7.1112683,,1.935
1728201821.700000,46.902055,7.111267,,1.859
1728201821.800000,46.902056,7.1112661,,1.856
1728201821.900000,46.9020553,7.1112634,,1.896
1728201822.000000,46.9020569,7.1112622,547.706,1.806
1728201822.100000,46.9020567,7.1112626,,1.856
1728201822.200000,46.9020555,7.1112619,,1.879
1728201822.300000,46.9020554,7.1112619,,1.805
1728201822.400000,46.9020541,7.1112626,,1.832
1728201822.500000,46.9020516,7.1112645,,1.937
1728201822.600000,46.9020487,7.1112628,,2.008
1728201822.700000,46.9020517,7.1112656,,1.859
1728201822.800000,46.9020518,7.1112644,,1.874
1728201822.900000,46.9020522,7.1112651,,1.879
1728201823.000000,46.9020535,7.1112669,546.942,1.842
1728201823.100000,46.9020542,7.1112675,,1.827
1728201823.200000,46.902055,7.1112676,,1.832
1728201823.300000,46.9020545,7.1112691,,1.853
1728201823.400000,46.9020557,7.1112695,,1.795
1728201823.500000,46.9020524,7.1112718,,1.964
1728201823.600000,46.902052,7.1112734,,1.982
1728201823.700000,46.9020523,7.1112729,,1.96
1728201823.800000,46.9020526,7.1112733,,1.923
1728201823.900000,46.9020521,7.111274,,1.93
1728201824.000000,46.902051,7.1112725,545.284,1.958
1728201824.100000,46.9020521,7.1112717,,1.869
1728201824.200000,46.9020503,7.111272,,1.889
1728201824.300000,46.9020486,7.1112723,,1.892
1728201824.400000,46.9020479,7.1112706,,1.878
1728201824.500000,46.902048,7.1112731,,1.866
1728201824.600000,46.9020442,7.1112757,,2.037
1728201824.700000,46.9020452,7.1112759,,2.036
1728201824.800000,46.9020474,7.1112781,,1.991
1728201824.900000,46.9020481,7.111278,,2.0
1728201825.000000,46.9020493,7.1112801,543.111,1.973
1728201825.100000,46.9020497,7.1112803,,1.959
1728201825.200000,46.9020489,7.1112783,,1.948
1728201825.300000,46.9020463,7.1112791,,1.954
1728201825.400000,46.902044,7.1112786,,1.966
1728201825.500000,46.9020426,7.1112787,,1.959
1728201825.600000,46.9020387,7.1112791,,1.999
1728201825.700000,46.9020367,7.1112787,,1.965
1728201825.800000,46.9020325,7.1112791,,2.016
1728201825.900000,46.9020307,7.1112782,,2.022
1728201826.000000,46.9020306,7.1112797,540.355,2.031
1728201826.100000,46.9020309,7.1112778,,1.994
1728201826.200000,46.9020302,7.1112791,,1.986
1728201826.300000,46.9020302,7.1112793,,1.967
1728201826.400000,46.9020328,7.1112786,,1.919
1728201826.500000,46.9020346,7.1112802,,1.907
1728201826.600000,46.9020326,7.1112792,,1.92
1728201826.700000,46.9020287,7.1112784,,1.926
1728201826.800000,46.9020265,7.1112767,,1.921
1728201826.900000,46.9020234,7.1112763,,1.945
1728201827.000000,46.9020195,7.1112769,540.188,1.933
1728201827.100000,46.9020185,7.1112763,,1.937
1728201827.200000,46.9020173,7.1112775,,1.918
1728201827.300000,46.9020098,7.1112823,,2.086
1728201827.400000,46.9020114,7.1112816,,1.999
1728201827.500000,46.9020101,7.1112801,,1.954
1728201827.600000,46.902004,7.11128,,1.989
1728201827.700000,46.9020021,7.1112802,,1.996
1728201827.800000,46.9020012,7.1112806,,1.961
1728201827.900000,46.9019995,7.111281,,1.966
1728201828.000000,46.9019925,7.1112857,539.563,2.097
1728201828.100000,46.9019934,7.1112833,,2.034
1728201828.200000,46.9019932,7.1112834,,2.013
1728201828.300000,46.9019952,7.1112815,,1.922
1728201828.400000,46.9019937,7.1112813,,1.939
1728201828.500000,46.9019927,7.1112832,,1.932
1728201828.600000,46.9019923,7.1112843,,1.915
1728201828.700000,46.9019919,7.1112832,,1.935
1728201828.800000,46.9019926,7.1112804,,1.886
1728201828.900000,46.9019892,7.1112835,,1.891
1728201829.000000,46.901985,7.1112858,539.476,1.918
1728201829.100000,46.9019862,7.111283,,1.887
1728201829.200000,46.9019835,7.1112874,,1.914
1728201829.300000,46.9019831,7.111289,,1.915
1728201829.400000,46.9019847,7.1112873,,1.885
1728201829.500000,46.9019857,7.1112872,,1.868
1728201829.600000,46.9019841,7.1112892,,1.886
1728201829.700000,46.9019828,7.1112896,,1.894
1728201829.800000,46.9019847,7.1112855,,1.867
1728201829.900000,46.9019807,7.1112889,,1.878
1728201830.000000,46.9019751,7.1112923,538.527,1.937
1728201830.100000,46.9019723,7.1112906,,1.919
1728201830.200000,46.9019787,7.1112821,,1.768
1728201830.300000,46.9019775,7.1112819,,1.762
1728201830.400000,46.901976,7.11128,,1.773
1728201830.500000,46.9019763,7.1112787,,1.752
1728201830.600000,46.9019753,7.1112815,,1.739
1728201830.700000,46.9019742,7.1112819,,1.763
1728201830.800000,46.9019741,7.1112837,,1.77
1728201830.900000,46.9019745,7.1112806,,1.753
1728201831.000000,46.9019712,7.1112792,537.307,1.737
1728201831.100000,46.9019661,7.1112766,,1.74
1728201831.200000,46.9019637,7.1112747,,1.729
1728201831.300000,46.9019621,7.1112778,,1.707
1728201831.400000,46.9019613,7.111274,,1.742
1728201831.500000,46.9019591,7.1112734,,1.756
1728201831.600000,46.9019598,7.1112736,,1.709
1728201831.700000,46.9019566,7.1112779,,1.715
1728201831.800000,46.9019553,7.1112771,,1.716
1728201831.900000,46.9019535,7.1112748,,1.716
1728201832.000000,46.9019501,7.1112762,536.975,1.728
1728201832.100000,46.9019459,7.1112774,,1.755
1728201832.200000,46.9019443,7.1112731,,1.737
1728201832.300000,46.9019413,7.1112733,,1.724
1728201832.400000,46.9019384,7.1112764,,1.723
1728201832.500000,46.9019379,7.1112748,,1.73
1728201832.600000,46.9019376,7.1112758,,1.737
1728201832.700000,46.9019363,7.1112801,,1.771
1728201832.800000,46.9019312,7.1112806,,1.886
1728201832.900000,46.9019353,7.111276,,1.774
1728201833.000000,46.9019333,7.1112763,537.416,1.766
1728201833.100000,46.9019281,7.1112779,,1.848
1728201833.200000,46.901926,7.1112772,,1.813
1728201833.300000,46.901923,7.111277,,1.803
1728201833.400000,46.9019206,7.1112783,,1.794
1728201833.500000,46.9019209,7.1112744,,1.811
1728201833.600000,46.9019214,7.1112739,,1.753
1728201833.700000,46.9019184,7.1112762,,1.742
1728201833.800000,46.9019132,7.1112749,,1.846
1728201833.900000,46.9019114,7.1112735,,1.794
1728201834.000000,46.9019061,7.1112724,537.222,1.796
1728201834.100000,46.9019013,7.1112727,,1.82
1728201834.200000,46.9018963,7.1112732,,1.86
1728201834.300000,46.9018958,7.1112704,,1.794
1728201834.400000,46.9018925,7.1112681,,1.822
1728201834.500000,46.90189,7.1112657,,1.837
1728201834.600000,46.9018898,7.1112612,,1.778
1728201834.700000,46.901887,7.1112658,,1.753
1728201834.800000,46.9018854,7.1112645,,1.791
1728201834.900000,46.9018837,7.1112619,,1.813
1728201835.000000,46.9018812,7.1112628,538.329,1.773
1728201835.100000,46.9018744,7.1112663,,1.854
1728201835.200000,46.9018671,7.1112674,,1.984
1728201835.300000,46.9018648,7.1112673,,1.954
1728201835.400000,46.9018622,7.1112671,,1.942
1728201835.500000,46.9018573,7.1112686,,2.0
1728201835.600000,46.9018542,7.1112683,,2.038
1728201835.700000,46.9018501,7.1112701,,2.036
1728201835.800000,46.9018426,7.1112753,,2.126
1728201835.900000,46.901838,7.1112774,,2.191
1728201836.000000,46.9018362,7.1112769,539.466,2.148
1728201836.100000,46.9018335,7.1112765,,2.138
1728201836.200000,46.9018322,7.1112781,,2.163
1728201836.300000,46.9018312,7.1112755,,2.17
1728201836.400000,46.9018306,7.1112748,,2.113
1728201836.500000,46.9018216,7.1112812,,2.225
1728201836.600000,46.9018209,7.1112781,,2.249
1728201836.700000,46.9018219,7.1112805,,2.192
1728201836.800000,46.901819,7.1112812,,2.181
1728201836.900000,46.9018153,7.1112803,,2.235
1728201837.000000,46.901812,7.1112778,540.285,2.234
1728201837.100000,46.9018112,7.1112752,,2.193
1728201837.200000,46.9018072,7.1112752,,2.239
1728201837.300000,46.9018074,7.1112717,,2.201
1728201837.400000,46.9018076,7.1112703,,2.18
1728201837.500000,46.9018071,7.1112702,,2.163
1728201837.600000,46.9018055,7.1112696,,2.206
1728201837.700000,46.9018042,7.1112685,,2.192
1728201837.800000,46.9017952,7.1112719,,2.234
1728201837.900000,46.9017891,7.1112738,,2.332
1728201838.000000,46.9017901,7.1112729,540.353,2.275
1728201838.100000,46.9017873,7.1112739,,2.281
1728201838.200000,46.9017886,7.1112719,,2.248
1728201838.300000,46.9017817,7.1112746,,2.334
1728201838.400000,46.9017834,7.1112707,,2.283
1728201838.500000,46.9017686,7.1112817,,2.428
1728201838.600000,46.9017621,7.1112824,,2.521
1728201838.700000,46.9017621,7.1112797,,2.453
1728201838.800000,46.9017591,7.1112794,,2.437
1728201838.900000,46.9017582,7.1112765,,2.418
1728201839.000000,46.9017534,7.111276,540.369,2.464
1728201839.100000,46.9017533,7.1112757,,2.402
1728201839.200000,46.9017462,7.1112806,,2.487
1728201839.300000,46.9017459,7.1112789,,2.503
1728201839.400000,46.9017493,7.1112774,,2.419
1728201839.500000,46.9017476,7.111277,,2.399
1728201839.600000,46.9017411,7.1112798,,2.464
1728201839.700000,46.9017393,7.1112809,,2.483
1728201839.800000,46.901747,7.1112773,,2.326
1728201839.900000,46.9017313,7.1112908,,2.564
1728201840.000000,46.901746,7.1112784,540.853,2.377
1728201840.100000,46.9017396,7.1112853,,2.426
1728201840.200000,46.9017361,7.111285,,2.392
1728201840.300000,46.9017332,7.111282,,2.411
1728201840.400000,46.9017315,7.1112811,,2.388
1728201840.500000,46.9017312,7.1112815,,2.341
1728201840.600000,46.9017203,7.1112892,,2.434
1728201840.700000,46.9017149,7.1112911,,2.438
1728201840.800000,46.9017098,7.1112919,,2.413
1728201840.900000,46.901704,7.1112937,,2.404
1728201841.000000,46.9016951,7.1112952,538.882,2.489
1728201841.100000,46.9016963,7.1112891,,2.417
1728201841.200000,46.9016864,7.111295,,2.471
1728201841.300000,46.9016841,7.1112973,,2.563
1728201841.400000,46.9016854,7.1112953,,2.498
1728201841.500000,46.9016816,7.1112973,,2.482
1728201841.600000,46.9016721,7.1113028,,2.588
1728201841.700000,46.9016729,7.1112996,,2.57
1728201841.800000,46.9016761,7.111295,,2.486
1728201841.900000,46.9016704,7.1112981,,2.552
1728201842.000000,46.9016665,7.1112987,540.939,2.604
1728201842.100000,46.9016677,7.111296,,2.531
1728201842.200000,46.9016653,7.111297,,2.523
1728201842.300000,46.9016617,7.1112979,,2.566
1728201842.400000,46.9016602,7.1112967,,2.597
1728201842.500000,46.9016654,7.1112923,,2.455
1728201842.600000,46.9016595,7.1112953,,2.553
1728201842.700000,46.9016573,7.1112952,,2.586
1728201842.800000,46.9016568,7.1112937,,2.53
1728201842.900000,46.9016556,7.1112935,,2.501
1728201843.000000,46.9016507,7.1112949,540.544,2.574
1728201843.100000,46.9016495,7.1112938,,2.575
1728201843.200000,46.9016482,7.1112936,,2.532
1728201843.300000,46.9016401,7.1112976,,2.643
1728201843.400000,46.9016471,7.1112862,,2.515
1728201843.500000,46.9016427,7.1112877,,2.51
1728201843.600000,46.9016363,7.11129,,2.547
1728201843.700000,46.9016333,7.1112886,,2.599
1728201843.800000,46.9016361,7.1112835,,2.51
1728201843.900000,46.9016334,7.1112824,,2.477
1728201844.000000,46.9016231,7.1112867,539.665,2.597
1728201844.100000,46.9016205,7.1112851,,2.543
1728201844.200000,46.901616,7.111286,,2.521
1728201844.300000,46.9016112,7.1112876,,2.568
1728201844.400000,46.901606,7.1112886,,2.602
1728201844.500000,46.9016103,7.1112822,,2.501
1728201844.600000,46.9016033,7.1112859,,2.584
1728201844.700000,46.9016009,7.1112846,,2.597
1728201844.800000,46.9016091,7.1112761,,2.416
1728201844.900000,46.9016005,7.111282,,2.479
1728201845.000000,46.9015913,7.1112852,540.787,2.548
1728201845.100000,46.9015891,7.1112859,,2.528
1728201845.200000,46.9016002,7.1112847,,2.445
1728201845.300000,46.9015663,7.1112887,,2.596
1728201845.400000,46.9015617,7.1112844,,2.573
1728201845.500000,46.9015596,7.111286,,2.551
1728201845.600000,46.9015547,7.1112881,,2.55
1728201845.700000,46.9015491,7.1112884,,2.571
1728201845.800000,46.9015425,7.1112916,,2.596
1728201845.900000,46.9015436,7.1112897,,2.498
1728201846.000000,46.9015303,7.1112973,541.319,2.617
1728201846.100000,46.9015258,7.1112986,,2.643
1728201846.200000,46.9015238,7.1112985,,2.601
1728201846.300000,46.9015191,7.1113015,,2.577
1728201846.400000,46.9015112,7.1113027,,2.664
1728201846.500000,46.9015109,7.1113004,,2.592
1728201846.600000,46.9015078,7.1113,,2.585
1728201846.700000,46.9014999,7.1113033,,2.679
1728201846.800000,46.9014954,7.1113032,,2.714
1728201846.900000,46.9014933,7.1113023,,2.679
1728201847.000000,46.9014914,7.1113016,544.694,2.637
1728201847.100000,46.9014853,7.1113012,,2.697
1728201847.200000,46.9014868,7.1112989,,2.622
1728201847.300000,46.9014834,7.1112988,,2.62
1728201847.400000,46.9014748,7.1113023,,2.729
1728201847.500000,46.9014752,7.1112999,,2.637
1728201847.600000,46.9014714,7.1112996,,2.659
1728201847.700000,46.9014743,7.1112986,,2.594
1728201847.800000,46.9014717,7.1112989,,2.627
1728201847.900000,46.9014723,7.1112966,,2.596
1728201848.000000,46.9014673,7.1112998,546.015,2.657
1728201848.100000,46.9014657,7.1113,,2.679
1728201848.200000,46.9014698,7.1112992,,2.604
1728201848.300000,46.9014664,7.1112977,,2.589
1728201848.400000,46.9014592,7.1112975,,2.578
1728201848.500000,46.9014505,7.1112973,,2.648
1728201848.600000,46.9014615,7.1112928,,2.512
1728201848.700000,46.9014575,7.1112942,,2.574
1728201848.800000,46.9014581,7.1112904,,2.535
1728201848.900000,46.9014595,7.1112886,,2.481
1728201849.000000,46.901459,7.1112863,545.353,2.446
1728201849.100000,46.9014566,7.111285,,2.43
1728201849.200000,46.9014508,7.1112861,,2.465
1728201849.300000,46.9014484,7.1112853,,2.438
1728201849.400000,46.9014368,7.1112916,,2.516
1728201849.500000,46.9014333,7.1112925,,2.474
1728201849.600000,46.9014293,7.1112936,,2.466
1728201849.700000,46.9014256,7.1112956,,2.437
1728201849.800000,46.9014096,7.1113009,,2.567
1728201849.900000,46.9014087,7.1113029,,2.543
1728201850.000000,46.9014063,7.1113062,544.805,2.565
1728201850.100000,46.9013872,7.1113077,,2.685
1728201850.200000,46.901382,7.1113098,,2.687
1728201850.300000,46.9013779,7.1113092,,2.696
1728201850.400000,46.901376,7.1113108,,2.659
1728201850.500000,46.9013673,7.1113127,,2.71
